frames,d_bond1,d_bond2,d_bond3,potential_energy,RMSD_protein,RMSD_ligand
0,1.7897483,1.8425324,2.2870414,-609822.8720833645,1.7255068703914666e-06,1.362391880580357e-07
10,2.2270584,1.7455554,2.1450906,-614812.4970833645,1.9190416329037112,0.7966333897569535
20,1.8687234,1.8420362,2.6170812,-614007.8720833645,2.3733185495932148,0.9366020755492714
30,1.6993239,1.8039622,2.1855552,-615462.7470833645,2.1586800306128393,0.7979932233275856
40,1.8586994,1.892771,2.7172132,-614600.4970833645,2.7017044943809227,1.403852359213827
50,1.7944746,1.7434471,2.1936703,-614284.6220833645,3.08570689692387,2.0978931380857926
60,1.9884716,1.8286864,2.359753,-615076.4970833645,3.5257975348879187,1.608174233108562
70,1.7385415,1.892611,2.6990583,-615514.2470833645,3.345680247760406,1.9151901589226703
80,2.2026691,1.7394077,2.74135,-616336.1220833645,3.316291074450519,1.7276387418977779
90,1.7728349,1.9956554,3.13699,-616612.1220833645,3.2216221393590843,1.9811910165664857
100,1.8263575,1.8031267,2.6238172,-615525.7470833645,3.6529552370573226,1.7247564524144297
110,1.9283735,1.7268751,2.8254507,-616158.9970833645,3.3928592674868803,1.9261763059563353
120,2.0893915,1.9602019,2.3746793,-616518.4970833645,3.7935280428703986,1.9796009067407843
130,1.7358675,2.166679,2.4105582,-616645.4970833645,3.53238802285001,1.6981790252944504
140,2.0838168,1.8677105,4.3121586,-615289.9970833645,3.9535336524619287,1.980289043294119
150,1.8600006,1.9443572,3.058749,-614132.6220833645,3.68724183294104,1.8122790468272167
160,2.299277,1.8521085,3.8002477,-615644.8720833645,4.877976650481589,1.5738330308689437
170,2.1412506,1.9852407,3.9007967,-615499.7470833645,4.859079593210059,1.565839257092048
180,1.8544213,1.7825656,3.7484725,-616328.3720833645,4.74122297327952,1.792451249917493
190,1.7273784,1.7064321,2.1572385,-614801.2470833645,3.433097781581945,1.9876509514786063
200,1.6622282,1.5428497,2.678521,-614965.2470833645,3.5481375639915393,1.730482468664244
210,2.060742,1.9009395,2.2918003,-615755.3720833645,3.80752226786924,1.8242201486796952
220,1.8267525,2.2591243,2.3391168,-614798.9970833645,3.474102184688007,1.6887117186057803
230,1.8730999,1.9732846,3.2155502,-616015.3720833645,3.6621667722833218,1.7231201054827003
240,1.7928982,1.7635795,2.3897164,-616962.4970833645,3.4464573117707515,1.494054119274318
250,2.0272624,2.1260989,3.26094,-615010.1220833645,4.119197592781628,1.809141996477785
260,1.917448,1.7327816,2.5578327,-615839.2470833645,3.7590704370661947,1.7075772234739084
270,2.2373557,2.5232666,3.7198849,-616775.9970833645,3.828479854975094,1.442684551777526
280,1.7740831,1.7526628,2.965086,-616216.2470833645,3.7843895584900964,1.6957654058722946
290,1.6241304,1.7606626,2.237429,-616458.7470833645,3.496585305476991,1.406293162810501
300,1.659955,1.7505876,2.4021883,-615468.4970833645,3.439197450074261,1.7596825372959943
310,1.9516953,1.909276,2.6929662,-615790.2470833645,3.311799897340077,1.7452793652502434
320,1.9014704,1.6388083,2.4700766,-616082.4970833645,3.8981386300306853,1.6755924241283102
330,1.8940151,2.1865344,2.0750663,-615484.4970833645,3.870896606839308,1.5635045136684533
340,1.8194717,2.3128753,2.8361313,-617912.2470833645,4.099580770085002,1.7064072347145718
350,2.2513084,4.252386,2.5893307,-616403.4970833645,4.220406646598969,1.3179356942281146
360,1.9658103,3.2971258,3.9507358,-615346.4970833645,3.957932142326316,2.3933705338716282
370,2.0182009,3.998293,3.541716,-615376.3720833645,4.0048415883334405,2.5244178353506577
380,2.112808,4.6326942,2.9611917,-616307.4970833645,3.549496233025241,2.392547900786665
390,1.9742985,3.9456165,3.5269136,-616368.6220833645,3.7262837862045335,2.165874274475244
400,2.4002125,4.6602364,3.1993606,-616097.7470833645,3.9370733233993107,2.182624944154888
410,1.7504249,4.0811267,3.494822,-615981.2470833645,3.7854116129718594,2.2772794937622862
420,1.9227872,3.9338162,3.64447,-615745.4970833645,4.01001911544953,2.1441834555690513
430,1.9482514,4.2352567,3.8374295,-615305.4970833645,3.768828565676272,2.5887089610909317
440,2.0687723,4.212133,2.998625,-615107.9970833645,3.5777473080044744,2.5530479468998535
450,2.3359058,3.9810987,4.3422346,-615647.8720833645,3.987975255369431,2.5362625856103396
460,1.9164573,3.886669,1.851179,-615360.9970833645,3.741799022403514,1.9589600938815654
470,2.1192675,4.3623786,3.260146,-615571.1220833645,3.7338234626635805,2.5083918194618504
480,2.0221398,4.104794,3.4415638,-615070.9970833645,3.607119341559923,2.198255269093994
490,2.3725433,4.0674176,3.8996823,-615299.2470833645,3.8583496797750705,2.086264405064682
500,2.0908837,4.2026067,3.1988988,-614903.3720833645,4.28929983325037,2.2668440710015436
510,1.9600164,4.257459,3.3301637,-615124.8720833645,4.496406465290895,2.400421761516655
520,2.1726182,3.5852492,3.59942,-616461.7470833645,4.375230344711536,1.9200096573583338
530,2.125677,4.3723216,3.3123448,-614161.6220833645,4.458126958133705,2.308874105229033
540,1.869849,4.6330013,3.9657679,-616143.9970833645,3.609673437548479,2.541548065815845
550,2.0565174,3.9055972,2.0251267,-614877.8720833645,3.825174615060109,2.0013103157293393
560,2.4028242,3.8966763,2.3620105,-615653.2470833645,3.7935578707180557,1.790041944932208
570,2.220996,3.87438,2.3793077,-614489.7470833645,3.7486746544951117,1.866932964788788
580,1.8288426,4.2173448,3.6756356,-615309.9970833645,4.157060393521041,2.293523014650937
590,2.0820973,3.9417582,3.5551677,-615031.2470833645,4.562090684152233,2.1824607654226145
600,1.9253423,4.388418,3.454446,-615240.6220833645,4.506757791619456,2.2322254570627473
610,2.1614223,3.7733223,2.9823077,-615600.9970833645,4.7094938121595415,1.7661794317394914
620,1.7917478,3.4654748,4.0836234,-614697.9970833645,4.383509102964374,2.1410096634739313
630,1.6808686,3.7373798,3.2363558,-615893.2470833645,4.14239316317759,2.2189933488894455
640,1.9633805,3.9108105,2.8313727,-615486.8720833645,4.055315146309586,2.4800180589622856
650,2.0206316,4.4808936,3.7686393,-614163.2470833645,4.689506369785197,2.1123704551931186
660,1.8912854,4.2696934,3.7008157,-614704.1220833645,4.901852134479287,2.557454174724368
670,2.1827457,4.197698,3.4717236,-614477.8720833645,4.4169593912742275,1.938944723446183
680,2.1072624,4.072993,3.128195,-614609.9970833645,3.955177531153782,1.9045463069654784
690,1.9819744,4.4024763,2.780725,-615593.9970833645,4.024869196124837,2.1683803456106627
700,2.371788,4.106055,3.40332,-616249.3720833645,4.4403894247480125,1.859840771814303
710,1.9781951,3.8619306,3.8059225,-616029.2470833645,4.053793126658945,2.400954390238657
720,1.9156735,4.00665,4.154967,-615764.3720833645,4.183588548252607,2.3263544704755894
730,1.9607508,3.9160013,3.6413658,-615876.7470833645,3.94445784132545,2.287358423054893
740,1.8804427,3.9354303,4.077582,-615119.7470833645,4.141550000690997,2.493826000205835
750,1.9388481,4.5717516,3.5126379,-615194.7470833645,4.229707933264422,2.3673008803045885
760,2.2240813,3.7298791,3.5007603,-614226.7470833645,4.243607131442438,2.241398683367402
770,2.2971509,4.724427,3.568382,-616380.4970833645,4.050922580857762,2.157976552604239
780,2.1217797,4.350734,3.39322,-615069.7470833645,4.118706256441475,2.5264744990544554
790,2.2782853,3.7105634,2.9738305,-615054.9970833645,3.171753319883515,2.470121925411205
800,1.8710874,4.42019,2.0907407,-615156.3720833645,3.16441873535469,1.7580078684104157
810,2.2072444,3.5033815,4.03946,-615988.9970833645,3.2731470468945396,2.695230517801543
820,1.829688,4.0955977,2.5741627,-615567.9970833645,3.151378759706291,1.84913323210404
830,1.8283619,3.8027382,3.552327,-616208.8720833645,3.0859965684290307,2.3555246010037627
840,1.9397146,4.2349663,4.0066586,-616209.2470833645,3.2796631671848093,2.669600341410255
850,1.9485817,4.1372957,3.596724,-616107.1220833645,3.135431307151464,2.6197680354879633
860,1.9589916,4.290168,3.3696206,-614548.2470833645,3.2743507096812463,2.375423312584536
870,2.3814719,4.5746546,3.1404076,-616354.7470833645,3.1034769350488958,2.856571982977715
880,2.3208163,4.0484667,2.3388398,-617366.1220833645,3.173050567424244,1.6903201397276986
890,2.1888769,3.8061361,5.042053,-615149.6220833645,3.2801754875790956,2.476869904007123
900,2.2382622,4.00059,2.9546382,-616203.7470833645,3.2059965931876877,2.1219929881446022
910,1.8647151,4.219732,3.807507,-615484.9970833645,3.3726493644739044,2.3330086421537573
920,1.8641899,3.9358077,3.949899,-615828.8720833645,3.220489399348843,2.3566509478365
930,1.9869332,4.3834314,3.3074355,-615140.3720833645,3.3734011999900897,2.2990238098463904
940,3.3681314,5.0048084,2.294964,-615630.2470833645,3.130217176463439,1.9765191323645561
950,2.223092,4.339785,3.9242396,-615696.9970833645,3.491610753272344,2.2559714552541337
960,1.8182882,4.484996,3.314254,-615103.2470833645,3.4062780980360348,2.263256455914642
970,2.0200174,4.4686995,3.2551515,-615201.4970833645,3.602310016460499,2.3387833608366244
980,2.0444875,4.192575,3.542322,-615902.2470833645,3.721877203405671,2.4614376956562083
990,1.7261572,4.0619864,3.223918,-615261.2470833645,3.5821019886080743,2.31156328210543
