,time,intst1.bond_1,intst1.bond_2,intst1.bond_3,intst2.bond_1,intst2.bond_2,intst2.bond_3,intst3.bond_1,intst3.bond_2,intst3.bond_3,intst4.bond_1,intst4.bond_2,intst4.bond_3,intst5.bond_1,intst5.bond_2,intst5.bond_3,intst6.bond_1,intst6.bond_2,intst6.bond_3,intst7.bond_1,intst7.bond_2,intst7.bond_3,intst8.bond_1,intst8.bond_2,intst8.bond_3,intst9.bond_1,intst9.bond_2,intst9.bond_3,intst10.bond_1,intst10.bond_2,intst10.bond_3,intst11.bond_1,intst11.bond_2,intst11.bond_3,intst12.bond_1,intst12.bond_2,intst12.bond_3
0,4.000000011925623,0.20870248050493245,0.43783430759962894,-0.4195248433492127,0.6137253456894864,-0.24521469558481535,-0.4314399268680038,0.3104310918818749,0.5340684556675868,-0.2831721668779612,0.28513509950107796,0.07184035626913854,-0.6868670640266434,0.5288159862404029,0.42442667171578385,-0.3728719206820519,0.38442174613496505,-0.39870914984827577,-0.31074169446847577,0.44369961014805703,0.3107454359074877,-0.5155188258314443,1.3336802134217116,-0.4423265289018232,-0.37151790562587994,0.5752262743322278,-0.019828287458102167,-0.7874887022674049,0.579427734707795,-0.12280333370356189,-0.5161865736685747,0.3758501432424888,0.3844106439851709,-0.5895793743249071,0.7977364651147196,-0.18267441561519782,-0.26311264295624825
1,204.0000006082068,4.925112000128261,0.619027468877273,-0.21204419030642407,0.8927269281605659,1.3806422194277133,1.9652577903924366,3.0228402994368073,-0.3535488174238606,-0.14753073436953423,1.1849430144421431,0.029527981320763175,0.8608279373028425,2.561180072525514,-1.0732206548852234,1.8149289086075773,4.027541671760967,-0.5632348221915073,-0.2940428427428645,3.829759104843535,0.26180262577537317,-0.36787340516738487,3.1585517875885776,1.117920657251232,0.6187843228043022,2.901415149997681,0.40527173850764964,0.9896740449949308,0.20807053694462496,-0.6816815798409093,0.5435570168890442,5.086388495347264,2.2143631229922587,-0.33923127597538505,3.5333233738001697,-0.19291323563892337,-0.5240209826625399
2,404.00000120448794,2.820952729453997,-0.3515479577982279,0.645307261022317,0.6475819570361265,1.682686431775453,2.457226686370151,2.942091412402145,-0.30709999526771803,-0.08561161978745124,2.1199247378655786,2.493398258262122,0.28251754740591606,4.705155496676485,-0.05647406408789557,2.201473583362325,4.424207544044086,0.44637004830238514,0.5493068213906227,5.643287981523913,-0.17107653931717515,0.7604582151457611,5.788219628388894,1.1278296283030729,-0.005393713601140604,3.0924423790700475,1.0301690443362386,2.4849739453350224,2.167775678273644,0.06700588275578223,0.9292435561954631,5.752047991524182,1.947986285741334,-0.013451794419929719,5.663970437933323,0.43597176310817876,-0.8121238477573511
3,604.000001800769,1.818923225326687,0.26333798211897985,-0.055450768282999,-0.028889016623229402,0.975416802224192,2.217106084832095,3.1530700117167525,1.96711758471944,-0.21058805441570128,3.2326166950552038,2.9345604873002884,2.2082888248918935,3.5212542958119526,-1.7482124404959078,1.1001243721890774,2.2523160374627285,-0.30882631734763333,1.0045280395689025,7.1015380859985315,-0.9411499407317927,0.3975270666967199,6.278063596158449,2.0092234816166172,0.8995857491545394,2.9110177878949175,-0.3845748549287187,0.8838819304711438,3.9717464201013213,0.2951785373283222,0.47246451597808914,4.535625050464003,0.9033585275640839,0.5574029404841059,3.920643728070435,-0.354017739965347,-0.12438674148426543
4,804.0000023970503,6.551053359803965,2.010857425872855,1.6455126837056198,-0.46715672016672194,2.2511708041284306,4.636333852371438,5.562099367136931,1.543646040281045,0.5228594936275783,4.342063119804769,1.4553375819473615,1.2438962854413806,3.7166655907214787,-0.8196841357005047,2.1482732452200666,1.2195657546486176,-0.44573069190735115,0.2552258219174566,5.153685135885996,-0.5833553973449024,0.2161296516871838,6.424514650570093,1.316262601145243,0.02398428701765365,2.6875750491085872,-1.1183097179938515,0.2919950351768068,4.343755608699513,-0.032768760175056144,0.8791754034263852,6.32269184237895,1.6836272499262481,-0.2474194847873532,4.933567088813219,-0.1021222500295913,-0.15259286425326124
5,1004.0000029933315,7.342248069304438,0.6958037316595309,-0.20756628328619486,0.2990427720999813,2.1913155552991217,3.6468868375302423,8.667044593778009,1.5283366659217243,1.1500318827760645,4.329621011309192,1.2572996860803158,2.16098723836579,1.6755579491775014,-0.9981845744765021,1.6085916249459946,1.8286371617141146,-0.8797698959046905,1.7753844726658081,5.78557176164482,-0.5614900462317962,0.15431047521189578,6.68361296046804,1.6168137715329447,0.4282280090305468,4.405295936496846,0.003369570615080697,1.0594517358281865,3.194441570481369,0.19586237647886495,0.8547422947857801,4.0470420051456495,2.1580654811681477,0.4477760166477478,5.661721235473446,0.16099550333765844,-0.6263537935686929
6,1204.0000035896126,6.597282279764214,1.0469207319612455,0.6499418004581305,0.15235229403530326,3.3039260517086655,4.67970886801135,5.662107577513855,2.1367977075174487,0.9905433155020296,4.890255213302326,1.0452872004487892,2.732449111361048,3.7032048294961397,-1.8758168784128837,1.978283783350237,1.409682961881713,-0.04663091888428106,1.562645739466498,11.318489041378538,-0.5092471242948995,0.2347505597636088,6.8025252305557755,1.792276249412586,0.013711192289715957,3.7383685676820564,1.0646593552826884,-0.253807503093046,3.7449399962539287,-0.1945425793172566,0.3262286270001269,6.61861207401837,1.4729968616620877,-0.40462064891729366,4.596108879361753,-0.24927675297453078,-0.02631700198404152
7,1404.0000041858937,6.243524634165687,1.139492789426643,0.47209946590535345,0.06610077149247928,2.976140298374215,3.4417011533384083,6.5675810216985235,1.8723733225404633,0.8414738080184643,5.786441550048257,2.5959515133839295,1.9190294253955558,4.337117498827012,0.5024180274807906,0.7709969981472615,4.626872915075652,-0.029040579377157982,2.1343648831924713,10.598480210831603,0.5554384598948436,-0.22070087065666,7.202146482734988,-0.3153023838270128,0.9911632060558144,4.804137483781047,1.5969631556812924,-0.9126498757012196,3.4711803504231282,0.250967056030869,0.7175769908236078,6.3305213042149395,1.8587928198365447,-0.16431844718016997,5.659548361921478,0.4032217939424081,-0.8666413560083859
8,1604.000004782175,5.3330064347241,1.2353674616738193,0.44507606248806786,0.09593686573041715,2.4476818530975297,3.527108461487233,5.949815255647546,2.386992485096256,0.498640298357508,5.058444910812722,3.436254652665852,2.5360082958135126,3.959182736527361,0.5135713346546957,1.1061046329742346,5.840038340975629,-0.6401127173149446,2.189457051779024,10.164948329336845,-0.058978868044737176,0.4650558947529966,5.924870260523082,-0.4324780229858516,1.3733671639822371,5.025243458215553,2.6812019126422264,-0.10944548085129657,2.3326827942988038,-0.02149466839526415,0.5976333437182189,7.326399483793172,1.723412590305676,-0.6315077152130364,8.262826984317599,0.3117367167384888,-0.4179708727152027
9,1804.000005378456,6.223449645092667,1.0386020391484019,0.6002442324986315,0.654907014867959,3.7854059482828495,3.9816533772822944,6.216449093257322,2.0399829618623198,0.029670661992115654,6.322462461898689,1.0278223018633028,2.0810331841956367,4.939046698671336,1.0003562144914868,0.8836774048081244,5.408348360988865,-0.7172420131526391,1.7795594975207005,9.434301014643825,0.16109102834211164,0.5070266386761508,4.701246566466991,-0.13743341493812888,1.6400869690697282,3.193511755509772,2.9585700267737174,0.822534880237856,2.5795246935902023,-0.0703268980094256,1.3647037239599489,5.732762336176221,1.9320990175124795,0.8230445433744742,4.757597192132438,0.14976375233469064,-0.5674436615148606
10,2004.0000059747372,5.780816231163311,1.4164906149726209,0.4852364737139201,-0.06882479213873527,3.3374840101962784,3.750551747057384,6.68337399929175,2.6177486356290496,2.292192600167447,5.095565056553556,2.3032649370537577,1.38328096797787,4.71276808598154,0.20712970351497972,1.758479980105514,4.328310452374642,-0.6136429861110719,2.008074239158026,11.543728962776697,1.117998285603214,1.6411727601616888,4.084235689293078,-0.951220224968083,1.194785635857874,5.2365748480535155,2.519755083023812,1.9956545718703809,1.1677337614193979,-0.16914003957707635,1.172396456654241,4.744050509041318,1.5644750121799502,3.1117782031729457,6.524694611636376,0.611869485961062,-0.8122955457560597
11,2204.0000065710183,6.192170176553955,0.5997442525245313,-0.009086693877327079,0.9029144892369274,2.8656046462406755,4.28332300581836,8.519298298483328,2.282007599615903,1.9759341600124913,7.806502602311592,2.7242537042769603,2.738585431276626,4.200667680676145,0.6207242420110815,1.6659460366120533,6.778434515868203,0.17095355059139017,2.2700516348513236,11.898057405189594,1.6414350111931748,1.3136070259212942,4.974148679037966,0.5929328229369188,2.9517426040693597,7.192100820275692,1.1419308823018417,2.1970134994254376,2.332509233366335,-0.46667737327888803,1.0239152789694526,8.151494380260203,1.9015150991457386,2.8469865853980623,7.310245634268353,0.6389397198438012,-0.17960527182060604
12,2404.0000071672994,5.758526725920352,1.7277042521890653,0.5980231110021972,0.5180070561400845,3.047402820952964,3.8066896175303087,7.4194223082069355,1.9917351103891932,0.9283063390558022,6.077664543767155,3.719050741137596,3.227272838616471,4.547116122772265,0.2561825851755861,1.6016311707362472,7.98676661778543,2.3758711881703753,2.961419752460889,11.726092077066813,1.8584997349053696,1.620162348688766,5.449774752130257,-0.11123584675839382,2.56599591352156,3.1656119353805474,2.1820160516400664,2.5477889449904976,2.271181256565164,0.3974667860737835,1.1230983105069714,7.396831711051166,2.225586901466677,2.406011970749502,13.883951728354393,0.29018984041246476,0.344335050003473
13,2604.0000077635805,4.110945636582071,1.7939546111240032,-0.1912401597526312,-0.33365706389398575,4.630482252887998,5.831118291632588,9.015928208088656,3.548512789338311,2.1641122502358727,4.470910464801707,0.9788642108653187,2.2472372128050897,4.389589380809279,1.4978257223752163,1.271729343858636,6.873129163524898,1.161328716536869,2.9555274237545013,11.916241670434811,1.5083755817480426,1.565918685393887,4.47018832484122,0.24060181910381928,3.6718395306235725,5.618661256670305,2.1584149618098447,2.5416539418187853,2.655833304722221,0.08905476038973514,1.1980388157642232,6.146355097060449,0.9656557253736233,4.40710183007991,13.92951940878564,0.02779999302963798,-0.025084969922691602
14,2804.000008359862,5.46549221755557,1.5622627922126373,0.47225209419211733,-0.4614649403040847,3.863547965933191,5.879969838653958,10.07599939688204,3.323716299180422,0.9725613583406965,5.679751134303749,1.7024041954695583,2.642321124025236,4.799059155504483,0.2512317740889074,1.571535140066921,5.919649855088944,-0.05240252976406268,2.527158955360554,10.328725707074945,2.7790723518074776,1.5432211463407879,3.934353953529592,-0.41489807193560013,3.1867618639895396,5.316176792987535,1.335798231195537,1.7730488031510396,4.398856213807176,-0.018881177258475823,1.3306982732065022,5.712975131586364,0.37550470459021845,1.416205028743144,8.567452231207817,0.6246066197662845,-0.6645226089905356
15,3004.000008956143,5.028849665828344,2.1206620639005855,1.970308054460919,0.32925655748192817,4.66434020296436,6.931125078732181,7.083068352178693,1.977817806015464,2.666775884594563,5.344706258542348,1.4637880045023879,4.52405497232434,4.664600137516097,1.0393662387568146,1.4089664893022786,5.3343594566216135,0.01673490131880051,2.7495185282522034,7.679810904635215,1.9154022485845585,1.4805169115943584,4.919329570879456,-0.8943243048162537,3.6735620745696145,6.104505401338753,0.7160182919114071,1.594629553172449,3.171498851589857,-0.02538880410823463,0.9804889603014888,5.465979126185414,2.52611075354066,2.0702804465277933,7.148753467842911,-0.26514859846154604,0.3390870746749952
16,3204.000009552424,7.008717598432534,2.5768529500103288,0.6724805891991559,0.02725071812983959,2.9799638896635283,3.509821356522527,6.910552265678533,2.0414519367870456,1.388301335429594,5.23434923202366,1.1966767746830964,3.671914403594737,4.956549476680515,1.7830475116186912,1.477128996430626,6.51446245138609,0.2803281324046667,3.4849197230203894,5.023323647033764,1.2637538361116967,1.3607300493319596,3.969867932289122,-0.2884385044937732,2.697195706883679,8.2978135228492,2.3857062332295307,4.7459804229697955,4.088687360176453,0.28322639644238645,0.9480108693640417,9.068892279343558,1.4420901953132574,1.6597959212732287,11.413636537516545,0.047724140780718294,-0.19325083717061897
17,3404.0000101487053,5.449480110269831,3.279945228524375,0.6412607743908452,-0.17499373967510223,3.2106279002681095,3.3770663317475544,9.600566755274354,1.3388268970893442,2.2713741882942418,8.928600099088477,2.3322468549376927,3.3188184890957007,6.708352588781952,1.607968221194736,0.5859971315162289,4.33945993020036,0.4409817767118893,2.539769543492024,7.805550184652266,1.549626461699507,2.458441315569464,4.850832959101083,-0.27834004591618466,3.4131581922050676,8.380531784652835,1.6040671510570057,4.388092191221601,2.4699636913558445,-0.1349423492978694,1.1948172710457778,8.421374275990775,1.9966114964332125,2.3908833118671393,11.781306944587051,0.6074040842848953,-0.5997762385579413
18,3604.0000107449864,5.185562169839369,2.162311206047897,0.9557568910588707,-0.6278066706727881,3.915358792863457,4.993663889727047,7.700927060918711,1.697219832110167,1.307811391853987,5.669719952252032,2.2346401548280683,4.012823420924718,5.659243558176203,1.065583127331867,0.2639949463490572,6.388942612303391,0.7972729711507132,2.920553491075814,10.147120354581563,2.3277043893294493,4.046820551735021,4.676245680456064,-1.136499517958788,3.016115002316615,9.708358557052659,1.9726435328470933,4.999569753927627,2.237972237951891,0.0017741501060992704,1.2829097229555724,9.348078126518828,2.2053489530662107,1.6794213809935665,10.992109984376729,0.8200939167566936,-0.6320257558306737
19,3804.0000113412675,4.981452754665313,2.072817004877294,-0.49698536550228667,-0.02858415658319302,2.80406237181096,5.551105504417217,7.123879720749204,1.5367750109479283,1.6938165077304626,7.965709023796758,1.8445568608506973,4.028468472243178,5.764424996431971,1.2417739325392159,1.0253591474669062,4.831975111472814,0.4181805875945157,3.341493041584917,5.42667609683271,2.8664020344860486,5.952082937379837,3.7960900667822655,-0.8088585671371429,3.3792956266997174,13.614049699332668,1.2870078731455932,4.39253813432002,2.8425490728337826,-0.18911699881397137,0.984112135349744,7.353877772845284,3.0759577844988772,3.110254393192307,9.686010618267982,-0.0006722581043669962,-0.3884755291876796
20,4004.0000119375486,5.90475487409473,2.100316602582323,1.0757428748486064,-0.2691253407214065,2.7732809757219776,5.157460382653127,7.738653509385688,2.6975992305867305,1.0062336235407647,5.448373378660597,0.8668182888809088,4.133668971561649,5.881502946807395,2.400094816158859,1.6874828257462764,4.777039724821473,0.5099633498810707,2.9484303794568665,4.0217159532632385,1.4314743377912498,4.14002492106359,4.7531680217060766,-0.14163580020408784,4.643657556212757,8.419950716839061,1.3149287339277826,2.3785523748490074,3.0363432710256157,0.12474323161564715,0.17352751895502116,8.360013826854264,2.205022441059546,2.9674170742116446,7.270668275657523,0.6284137194778641,-0.5841717529953425
21,4204.00001253383,5.945791778976258,2.472278879641249,1.351941913665279,-0.2719468411420589,4.50486914731976,5.894305059037624,7.139227299545886,1.4575741244328766,1.780559433500216,2.85402642897344,0.7285098880284426,2.4450506583239817,6.187889818421223,4.961934121361909,0.7053229933280858,7.15438101110501,0.5668592973277562,2.825832254575315,4.438045641832368,0.8399801456803084,2.913130067630003,4.596349657048001,-1.2339664317526142,3.5029942296035057,9.262882509991638,1.147300298053536,2.766036220445644,4.4747285253894225,-0.11425224544334878,0.10207110237275252,5.49132094620929,2.4472508782265763,1.48940256062942,8.949633603679473,0.4949842996696123,0.7310055419205947
22,4404.000013130111,5.701949510074585,3.521118645478233,1.4906254607263496,0.4459591932728628,6.685000949607814,5.72812128241859,4.397521629290945,1.927505919094691,2.331227807602573,2.623302828023303,0.7704075534317454,3.089789386708745,6.53790105346845,3.236216649334371,1.2314518765943743,7.964999485916489,0.3963379801441844,3.2328243609756657,4.418491312377868,2.7777604205930455,1.828363837732161,5.283781659978559,-0.9886976370464611,3.004891809067036,7.339896159967336,2.0293175868255986,3.7590076050946855,3.019839288297402,0.08910264329658446,0.1734641181253811,7.617441469051447,1.7970942191546122,2.4455241251182316,9.068071898907306,0.3047231976661182,0.91784622425372
23,4604.000013726392,7.270749321357031,2.917401575580694,0.8878845743984578,1.2492765830698787,5.871090999418008,4.695888102387716,5.603421149918472,1.316781585358184,2.4226583917142537,4.44722812557595,1.7931733297580257,4.4308499246647095,6.03112930053197,4.365170858910882,1.5466709275160917,6.7082560270941345,0.7898514088727167,3.524944242979546,2.931427276250308,1.7464839242173733,1.1315562173957834,5.069063256854201,-1.3419829971187993,3.084778618895142,7.787863849831578,2.345035466473999,3.2481093599553126,2.634257890564407,0.04725285826732062,0.7106485275489285,7.677645097907699,2.463590775688594,2.0210628610269326,7.969470377265231,1.0605650098996033,0.28642314574546823
24,4804.000014322673,6.404493924693825,2.1461140708684185,1.19824333570052,2.557323200799085,5.197043358709881,3.8801372647457666,4.071957084131653,2.215325279791797,1.1391633627184556,4.782698538823026,1.293946554600649,4.29490426396095,6.066747889171942,3.5680326325539706,1.468920536709342,6.7657988686026025,0.5196527839177492,2.9124290860656843,1.873711922594878,3.582221272001334,2.3490409891564137,5.98438086295121,-1.4202977316267478,3.5886365523519923,6.359512270677119,1.563959103158374,3.8609782675111464,2.1366832499170565,-0.46210704260167423,1.6456974864997975,7.121426094692361,2.3339420058461613,2.1424210426410704,9.868053185136539,0.6272366516376415,0.9207670966061348
